,business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,categories
6648,ToHFgQaDd_wJ6tAvVJHgoQ,"""The Dardanelles""",Vilas,"""1851 Monroe St""",Madison,WI,53711,43.064708,-89.416916,3.0,9,Restaurants;Mediterranean
6649,PG9I7ZfeXV4UKVXo-yciLw,"""Ceres""",Westside,"""221 N Rampart Blvd""",Las Vegas,NV,89145,36.1758105371,-115.291447957,3.0,31,Breakfast & Brunch;American (New);Restaurants
6650,QnD4hpjwW8QySEh2R_UHpQ,"""Royal Panda""",Steele Creek,"""9100 S Tryon St, Ste B""",Charlotte,NC,28273,35.134821200000005,-80.9404234,3.0,16,Restaurants;Chinese
6651,di6TE2800MRMLomLFsmfrg,"""Burgers + Ethnic Food + BBQ""",,"""126 W Towne Mall""",Madison,WI,53719,43.0586334579,-89.5049548626,4.0,9,Restaurants;Ethnic Food;Specialty Food;Imported Food;Food;Burgers;Barbeque
6652,zxJlg4XCHNoFy78WZPv89w,"""Eggspectation Resto-Cafe""",Ville-Marie,"""201 Rue Saint-Jacques""",Montreal,QC,H2Y 1M6,45.503840000000004,-73.55861,3.0,34,Restaurants;Breakfast & Brunch
6653,1S6eB9Ag2VMx3Ab7LHORJw,"""Aroma Curry House""",,"""2502 Village Green Pl""",Champaign,IL,61822,40.082023299999996,-88.2959126,3.5,32,Indian;Restaurants
6654,bY6uDl1E58ZJaTVc7rGedQ,"""Windup Caribbean Restaurant""",,"""382 College Street""",Toronto,ON,M5T 1S7,43.6570912,-79.405361,4.5,27,Caribbean;Restaurants;Event Planning & Services;Canadian (New);American (New);Venues & Event Spaces
6655,bIV_3C8_deLgAxulAH0RhA,"""Orange Leaf Frozen Yogurt""",,"""4810 E Ray Rd""",Phoenix,AZ,85044,33.3211875,-111.97950220000001,4.0,33,Ice Cream & Frozen Yogurt;Food
6656,Y2Z1Ig5I1E3PSU_GQQUW9Q,"""Suwanasak""",,"""811 S Gammon Rd""",Madison,WI,53711,43.0472739,-89.5031023,3.5,53,Restaurants;Thai
6657,VKW93Me42ekb8pDJ5skPqQ,"""Dance Mac""",Queen Street West,"""238 Queen Street W""",Toronto,ON,M5V 1Z9,43.650054700000005,-79.3902078,4.0,25,Comfort Food;Restaurants
6658,8bs6PcnIj4Wyi_Fkkwu3UA,"""La Cantina""",Ahuntsic-Cartierville,"""9090 Boulevard Saint-Laurent""",Montréal,QC,H2N 1M7,45.54338370000001,-73.6478365,4.5,3,Restaurants;Seafood;Italian
6659,5zppEN8M2Q6shUjKoto_Sw,"""Boulangerie Au Pain Dore Ltee""",Notre-Dame-de-Grâce,"""5549 Avenue de Monkland""",Montréal,QC,H4A 1C8,45.476501899999995,-73.62224309999999,4.0,3,Food;Bakeries
6660,icc3AqUJ0Qr5VbMNxfcOlg,"""Scruffy's Irish Pub Restaurant""",East Credit,"""30 Eglinton Avenue W""",Mississauga,ON,L5R 3E7,43.6056278,-79.6528097,2.5,5,Restaurants
6661,onuAoHiEPloU6b0cLlF9vg,"""Five Guys Burgers and Fries""",,"""54 Boulevard Cite-Des-Jeunes""",Vaudreuil-Dorion,QC,J7V 9L5,45.4069321,-74.0376806,3.5,6,Restaurants;Fast Food;Burgers
6662,u-5c3m3l4Zgh2Iy4I72FRw,"""Day & Night Pizza""",Dobel,"""Hohenheimerstr. 40""",Stuttgart,BW,70184,48.77033,9.18644,2.0,5,Italian;Restaurants;Food;Food Delivery Services;Pizza
6663,oFIQM4NL4M4qsSl1w_E7zA,"""Coffee Talk""",,"""48 N Robson St""",Mesa,AZ,85201,33.4165461,-111.836832,4.5,3,Coffee & Tea;Food
6664,-Z7Oxv9nuPJI4ov4ufvvdA,"""Bon Appetit Cafe""",Downtown Core,"""176 Yonge Street, 8th Floor""",Toronto,ON,M5C 2L7,43.652321,-79.37938,3.5,3,Restaurants;American (Traditional)
6665,k3usuzYs_UVBkSgUbmthdQ,"""Athens Bar and Grill""",,"""830 E Indian School Rd""",Phoenix,AZ,85014,33.4951617,-112.0633344,4.0,59,Greek;Food;Mediterranean;Restaurants;Middle Eastern
6666,An_U8woQkFVsMqVblkImZQ,"""DT Bistro-Patisserie""",,"""154 Harbord Street""",Toronto,ON,M5S 1H2,43.662395200000006,-79.40575390000001,3.5,110,Restaurants;Desserts;French;Food;Coffee & Tea
6667,kBfz-4wxdyNb3OOip3e2xw,"""Sushi In Summerlin""",Northwest,"""7450 W Cheyenne Ave, Ste 118""",Las Vegas,NV,89129,36.2190682,-115.25911909999999,3.0,36,Restaurants;Japanese;Sushi Bars
6668,c-XMctLK6QAy1NjLSkcLRA,"""Peter Piper Pizza""",,"""4716 E Thunderbird Rd""",Phoenix,AZ,85032,33.6125018,-111.97912279999998,3.5,3,Pizza;Restaurants
6669,NOI7IsSVLz2nlLkUwZ4tEQ,"""Chicken Box Cafe""",NoDa,"""3726 N Tryon St""",Charlotte,NC,28206,35.2544169,-80.80088,4.0,50,Southern;Soul Food;Restaurants
6670,rMgD4N9Nd-KOTwCX1TJwVQ,"""Macaron Cafe""",,"""Arrowhead Towne Center, 7700 W Arrowhead Towne Ctr""",Glendale,AZ,85308,33.6403746,-112.22498909999999,4.5,36,Specialty Food;Macarons;Cupcakes;Cafes;Desserts;Restaurants;Bakeries;Food
6671,EhTYPpGzs2MfDspt1nU7Hg,"""Chef Lin Restaurant""",Markham Village,"""8 Washington Street""",Markham,ON,L3P 2R2,43.874899799999994,-79.2591737,3.5,36,Malaysian;Restaurants;Chinese;Thai;Halal
6672,pYq3_GetBLzBZ6OQPcplRA,"""Magnum Icecream""",Yorkville,"""11 Bloor Street W""",Toronto,ON,M4W 1A3,43.6701051,-79.3874056,4.0,29,Local Flavor;Ice Cream & Frozen Yogurt;Food
6673,oseX6Ih5B7e4IPqofpmIZw,"""Saffron Market""",,"""15688 N Pima Rd""",Scottsdale,AZ,85260,33.6281402,-111.89134309999999,5.0,6,Grocery;Food
6674,MuhLK0FVzlXqekau2PWA0A,"""Steak Queen""",Etobicoke,"""345 Rexdale Boulevard""",Etobicoke,ON,M9W 1R6,43.71488970000001,-79.5863938,3.5,14,Steakhouses;Restaurants;Greek
6675,unDs06rQ8V-d8-EujSVe8A,"""Gusto!""",Little Italy,"""12022 Mayfield Rd""",Cleveland,OH,44106,41.508526399999994,-81.5983722,3.5,31,Bars;Wine Bars;Restaurants;Italian;Nightlife
6676,BCORM4dEleJXnyPXoaH3HQ,"""Giovanni's""",Southeast,"""7380 S Eastern Ave""",Las Vegas,NV,89123,36.0559061,-115.1163475,4.0,19,Pizza;Restaurants;Italian;Food;Specialty Food
6677,hO-jnwzDsCREL__UZWJBQA,"""Romito's Pizza & Restaurant""",,"""10418 Northfield Rd""",Northfield,OH,44067,41.3423244,-81.5295431,3.0,4,Pizza;Restaurants
6678,qfcNdzWyYLh3F0YYMjo0mg,"""Joons Restaurant""",Koreatown,"""605 Bloor St W""",Toronto,ON,M6G 1K6,43.664598299999994,-79.4131203,3.5,61,Restaurants;Korean
6679,Toux3q1WwY2vNV5AhbR6wQ,"""Cibo""",,"""1103 S Braddock Ave""",Pittsburgh,PA,15218,40.432812,-79.8937728,3.5,44,Italian;Restaurants
6680,8w02J5_vrUUFn8gZhtOxHQ,"""Marwan Shawarma""",Alexandra Park,"""607 Queen Street W""",Toronto,ON,M5V,43.647461299999996,-79.40227540000001,2.5,5,Persian/Iranian;Restaurants;Middle Eastern
6681,KpJ651uRlKORbZCvs6x6qQ,"""Nikki Beach""",The Strip,"""3801 Las Vegas Blvd S""",Las Vegas,NV,89109,36.099777,-115.1725943,3.5,34,Restaurants;Dance Clubs;Breakfast & Brunch;Nightlife;Swimming Pools;Active Life
6682,WaAg_R-hEyo5kab4t5fHoQ,"""Table 49""",,"""4949 S Alma School Rd""",Chandler,AZ,85248,33.2339148,-111.8584479,3.0,31,Bars;Restaurants;Cocktail Bars;Wine Bars;American (New);Nightlife
6683,97CISt6buzpS0B6hGTDjWQ,"""Kaizen Sushi Bar & Bio Gourmet Restaurant""",Ville-Marie,"""4075, Rue Sainte-Catherine Ouest""",Montréal,QC,H3Z 3J8,45.4876197,-73.5865671,3.0,25,Restaurants;Sushi Bars;Gluten-Free;Japanese
6684,Prd8JRVvPvL2d32GgtNCwQ,"""Long John Silver's""",Carrick,"""2417 Brownsville Rd""",Pittsburgh,PA,15210,40.38712,-79.9822267,2.0,4,Seafood;Fast Food;Restaurants
6685,DlFKsdGY7-7c4u7_A-W99Q,"""Bakery & Kaffee Haus""",Queen Street West,"""238 Queen Street W""",Toronto,ON,M5V 1Z9,43.650130600000004,-79.3904119,3.5,36,Coffee & Tea;Bakeries;Food
6686,7Dk6AeVwPGLNDTHpa8TxuA,"""Cedars Restaurant""",University,"""4440 S Maryland Pkwy, Ste 113""",Las Vegas,NV,89119,36.1087848,-115.1370794,4.0,5,Restaurants;Vegetarian;American (Traditional);Middle Eastern;Mediterranean
6687,tBancCGeHZhalHhEWxJjOw,"""Cervantes Bistro At Royal Palms Resort""",,"""5200 E Camelback Rd""",Phoenix,AZ,85018,33.5044082,-111.9691642,3.5,3,Bars;Nightlife;Restaurants;American (New);Cocktail Bars
6688,jX5cv3SijJ50oIKji19ecg,"""Around the Corner Cafe""",,"""7771 Mentor Ave""",Mentor,OH,44060,41.660405600000004,-81.3634371,3.0,5,Diners;Restaurants
6689,oJc1EGIqDNSU09loftUt7g,"""Fusion Chinese Takeaway""",Newington,"""57 Clerk Street""",Edinburgh,EDH,EH8 9JQ,55.9418465521,-3.1818439524,5.0,4,Food;Chinese;Restaurants;Food Delivery Services;Fast Food
6690,Giv92XVUhw59FjdgI9RUzw,"""Bite Me Twice""",,"""107 Dunn Street""",Oakville,ON,L6J 3C9,43.4468969,-79.66779220000001,4.0,3,Restaurants;Canadian (New)
6691,2Dw0IxKXErYb6apmQ-JtOA,"""Sweet Water Prime Seafood""",Southeast,"""9460 S Eastern Ave""",Las Vegas,NV,89123,36.017627000000005,-115.11828390000001,2.0,4,Restaurants;Seafood
6692,S9GLG1MhT2bQEGkAY1yRQQ,"""Inka Si Senor""",Westside,"""845 S. Rainbow Blvd""",Las Vegas,NV,89145,36.1636912,-115.2445676,3.0,4,Latin American;Restaurants
6693,P3HeJLohh0ZbQqT72bg2OQ,"""Kebab de Ville""",Verdun,"""4801 Vedun Avenue""",Verdun,QC,H4G 1N2,45.4574334,-73.5718549,4.0,5,Restaurants;Persian/Iranian
6694,18xmM5Z3fwcI6UD0M4M8mg,"""China Buffet King""",,"""9737 Yonge Street""",Richmond Hill,ON,L4C 8S7,43.8654706,-79.43499190000001,3.0,11,Food;Ethnic Food;Chinese;Buffets;Specialty Food;Restaurants
6695,9wkjBgOlawKzhY8DqZXU9Q,"""Albertsons-Osco""",,"""15660 N Frank Lloyd Wright Blvd""",Scottsdale,AZ,85260,33.628470719,-111.887259916,3.5,10,Drugstores;Food;Shopping;Grocery
6696,qL2LoSauX4IG2KHtQevFUw,"""Lucky Lin's Restaurant""",Scarborough,"""226 Markham Road""",Toronto,ON,M1J 3C2,43.7443362,-79.2194828,3.5,7,Restaurants;Thai
6697,4U2c--CD_JNgB4MsbmyA_A,"""Family Traditions Smokin BBQ & Grill""",,"""4925 W Bell Rd""",Glendale,AZ,85308,33.6379112975,-112.165626101,4.0,23,Restaurants;Barbeque
6698,E2Uy1D8TdP-VioGFkLOkgA,"""La Tolteca 2""",,"""121 E Main St""",Sun Prairie,WI,53590,43.183130600000005,-89.2127762,3.0,25,Mexican;Restaurants
6699,F51VO4H0opmSRDhmNYSfYA,"""Spice Box""",,"""20a Leopold Place, London Road""",Edinburgh,EDH,EH7 5LB,55.958039899999996,-3.1814327999999996,4.5,9,Fast Food;Restaurants;Thai
6700,Mbm_wOieJvrrqm6BK_dkCQ,"""Pier 49""",,"""4539 Hwy 49 S""",Harrisburg,NC,28075,35.321591,-80.65249399999999,4.0,14,Restaurants;American (New);Burgers
6701,shSYKGuSzXpctURCR9kCFQ,"""Cebu Inasal""",Southwest,"""7537 S Rainbow Blvd""",Las Vegas,NV,89139,36.0516237,-115.244128,3.0,88,Filipino;Restaurants
6702,ckok2kWpI2rs7wrOMPC1Yw,"""Lymai""",Ville-Marie,"""1670 Rue Saint-Denis""",Montréal,QC,H2X 3K6,45.5151291,-73.5637402,3.0,3,Restaurants;Vietnamese
6703,x8i4aJDROL4vTEClYeMG9g,"""Rummy's Bar and Grill""",,"""4294 Mayfield Rd""",South Euclid,OH,44121,41.5206456,-81.52526920000001,4.0,6,Restaurants;Dive Bars;Bars;Nightlife;American (Traditional)
6704,6CWJLs-FBvc1tnOcR4m3Uw,"""Dahlia's Mediterranean Bistro""",Ville-Marie,"""575 Maisonneuve W""",Montréal,QC,H3A 1L8,45.5051886,-73.57069150000001,4.0,23,Lebanese;Middle Eastern;Restaurants;Mediterranean
6705,2CQc-0KPuF2S8axUdGH24w,"""Punto fisso""",,"""Christophstr. 14""",Stuttgart,BW,70178,48.77149,9.17602,4.0,5,Financial Services;Wine Bars;Restaurants;Italian;Pizza;Financial Advising;Caterers;Nightlife;Food;Wedding Planning;Event Planning & Services;Bars
6706,hAoYfMzVhIKu-k-w-ExnWA,"""Cheesewerks""",Niagara,"""56 Bathurst Street""",Toronto,ON,M5V 2P2,43.6423475,-79.4020412,3.5,62,Restaurants;Fondue;Comfort Food;Food;Specialty Food;Cheese Shops
6707,ytN1vdYBNwb06ooZVTqnKA,"""Galaxy Restaurant""",,"""10520 Yonge Street""",Richmond Hill,ON,L4C 3C7,43.883814,-79.4417496,2.0,8,Diners;Restaurants
6708,IjGU7ZopsgeomsDQf20UXQ,"""Japanese Specialties""",Eastside,"""4860 S Eastern Ave, Ste 3""",Las Vegas,NV,89119,36.1005917,-115.11729609999999,4.0,4,Specialty Food;Food
6709,iJ4uoZkPNJ39Vfh0HirI3w,"""Itsy Bitsy""",Downtown,"""150 Las Vegas Blvd N, Ste 100""",Las Vegas,NV,89101,36.1700878,-115.13961529999999,4.0,339,Asian Fusion;Bars;Ramen;Nightlife;Sushi Bars;Restaurants;Cocktail Bars;Japanese
6710,XGr23OTr51qYJ-kSFMzTUA,"""Daisy's Deli""",,"""303 Water St""",Henderson,NV,89015,36.0297,-114.97912,3.5,5,Delis;Restaurants
6711,nU5WbRjhoGbLKNQzFq0zjg,"""Cafe 28""",,"""10 E Wilmot St""",Richmond Hill,ON,L4B,43.85311289999999,-79.3827196,3.0,10,Seafood;Chinese;Restaurants;Steakhouses
6712,B-myMqxqAYvU1G0DA-O7SQ,"""Angelina's Pizzeria""",Dormont,"""3263 W Liberty Ave""",Pittsburgh,PA,15216,40.3894573,-80.0413122,4.0,3,Mediterranean;Food;Restaurants;Italian;Food Delivery Services;Pizza
6713,pG2pvHbze5O1yYj4u88mZQ,"""Starbucks""",,"""1457 W Southern Ave""",Mesa,AZ,85202,33.3919247,-111.86254140000001,3.5,27,Coffee & Tea;Food
6714,kxBiQz2AcOJLc6je6OD9vw,"""Firehouse Subs""",Anthem,"""10624 S Eastern Ave""",Henderson,NV,89052,35.998737,-115.10177,3.5,27,Fast Food;Restaurants;Delis;Sandwiches;Food
6715,8BUVhDF9yLzzthhFxeceYA,"""Murphy's Deli""",,"""40 E Springfield Ave""",Champaign,IL,61820,40.1127011,-88.24072790000001,4.5,3,Restaurants;Delis
6716,i0e1bYenHf73sgLOIuM-4A,"""Chaye Coffee & Tea""",,"""4552 William Penn Hwy""",Murrysville,PA,15668,40.4255408,-79.67196109999999,3.5,7,Food;Coffee & Tea
6717,LuZKuFPkQE35MhYmFoL7-g,"""25 Degrees""",,"""5415 E High St, Ste 127""",Phoenix,AZ,85054,33.675344200000005,-111.96336670000001,3.5,59,American (New);Restaurants
6718,O3sIXkB4rHX9OLKILiyZLw,"""JoBlo""",Verdun,"""3807 Rue Wellington""",Verdun,QC,H4G 1V1,45.4657348,-73.56685329999999,3.5,32,Restaurants;Burgers;American (Traditional);Steakhouses
6719,ljsrEYijtyt6CZIuyyMcnA,"""Smashburger""",Westside,"""6300 W Charleston, Ste 170""",Las Vegas,NV,89107,36.1595453,-115.2309619,3.5,13,Burgers;Restaurants
6720,8BAQAHKFlstlm1APdM88nw,"""Zeppe's Pizzeria""",,"""38 S Aurora Rd""",Aurora,OH,44202,41.316278100000005,-81.3493761,2.0,8,Pizza;Restaurants;Italian;Chicken Wings;Caterers;Event Planning & Services
6721,kx9PsQuEXIuIpS_uoKlYHw,"""Alchemy Restaurant""",,"""CopperWynd Resort and Club, 13225 N Eagle Ridge Dr""",Fountain Hills,AZ,85268,33.605423254899996,-111.763081195,4.0,58,Restaurants;Bars;Wine Bars;Nightlife;American (New)
6722,Ld8YqLlCpoL2xdtIpLauKA,"""Kelsey's""",Scarborough,"""1235 McCowan Road""",Scarborough,ON,M1H 3K3,43.7727783,-79.2512699,2.0,6,Restaurants;American (Traditional)
6723,p_bUsbOgUsKSPRtbBzErxw,"""Tony D's""",,"""1311 W Sunset Rd, Ste 105""",Henderson,NV,89014,36.063514700000006,-115.04369109999999,3.5,12,Restaurants;American (New)
6724,i2qI7xAPgEEP7OEM3_H9jg,"""Caribou Coffee""",,"""115 E Broadway""",Monona,WI,53716,43.04845220000001,-89.3236527,4.5,7,Coffee & Tea;Food
6725,pAQwza9U8OLY65Q73pAnxQ,"""Miss Congee""",Unionville,"""4721 Highway 7 E, Unit 5""",Markham,ON,L3R 0M9,43.8629677425,-79.301337786,2.0,64,Restaurants;Comfort Food;Chinese
6726,5EQnyjWAG47SPYZy-Ct38Q,"""Cefiore""",Southeast,"""9770 S Maryland Pkwy, Ste 8""",Las Vegas,NV,89183,36.011942,-115.136169,3.0,6,Food;Ice Cream & Frozen Yogurt
6727,S8c-q0yG_XhzcfeI1YeSSQ,"""Beef Jerky Outlet""",,"""7741 Gateway Ln NW""",Concord,NC,28027,35.3665801,-80.70932579999999,3.5,4,Outlet Stores;Food;Shopping;Specialty Food;Meat Shops
6728,BqGM1NCltdaweP_WB1Klhg,"""Bisteces""",,"""10649 N 43rd Ave""",Phoenix,AZ,85304,33.5834732056,-112.15098571799999,4.0,9,Restaurants;Cuban
6729,vsKNhBxB0ExVi77_6CG1xA,"""Los Jarochos""",,"""5906 US Hwy 51""",McFarland,WI,53558,43.0138,-89.30274920000001,4.5,10,Mexican;Restaurants
6730,AghcEVxuULED2z8ibLKTww,"""MoCa""",Edgewater,"""10435 Clifton Blvd""",Cleveland,OH,44102,41.4852646,-81.75741479999999,4.0,23,Desserts;Coffee & Tea;Food
6731,SMUEM_BxyRP31kMQNTX7bg,"""Hot Dog On a Stick""",Westside,"""5181 W Charleston Blvd, Ste 110""",Las Vegas,NV,89146,36.158869077199995,-115.20962101299999,4.0,50,American (Traditional);Restaurants;Food Delivery Services;Food
6732,RKyy6qGJCxFM1DOVMYsl3A,"""Silke's American Grill""",,"""2036 N Gilbert Rd""",Mesa,AZ,85203,33.4527843,-111.7893648,3.5,11,American (Traditional);Restaurants
6733,6mqfcZI2I6Y8QGBPiFAsnQ,"""Pel'meni""",Capitol,"""505 State St""",Madison,WI,53703,43.0746726,-89.39396509999999,4.0,11,Russian;Restaurants
6734,IusBltP6n8tGKm3LU0TRtQ,"""Dobrá Tea""",Capitol,"""449 State St, Ste A""",Madison,WI,53703,43.074791999999995,-89.393135,4.0,34,Food;Coffee & Tea
6735,Pktuj7R2lsTymGj0nNL5fA,"""Ristorante Cavalli""",Ville-Marie,"""2040 Rue Peel""",Montréal,QC,H3A 2R4,45.5011066,-73.5752154,3.5,35,Restaurants;Lounges;Italian;Bars;Nightlife;Seafood
6736,Oq4My-v3mtH4p_R4iOtCBg,"""Liquid Nutrition""",,"""321 Cornwall Road""",Oakville,ON,L6J 7Z5,43.455553,-79.6794249,3.0,6,Juice Bars & Smoothies;Food
6737,usTUvKrl4FB9JNIJMKUnxQ,"""Cold Stone Creamery""",Westside,"""4604 W Sahara Ave""",Las Vegas,NV,89102,36.1450448,-115.20489579999999,5.0,3,Ice Cream & Frozen Yogurt;Food
6738,FYddq7fUtzobZcw4jOJgVA,"""Taco Bell""",,"""4425 E Sunset Rd""",Henderson,NV,89014,36.0705045,-115.0766078,4.0,4,Restaurants;Fast Food
6739,YsxyAYrg2LdMvf7nhp39Ow,"""Dahmen's Pizza Place""",,"""6654 Mineral Point Rd""",Madison,WI,53705,43.0609491,-89.4968068,3.5,20,Bars;Pizza;Nightlife;Sports Bars;Restaurants
6740,I4q_mNQTKVX_EKbVAh8pdQ,"""Houlihan's""",,"""100 Robinson Center Dr""",Pittsburgh,PA,15205,40.4541244,-80.161164,3.0,28,Restaurants;Nightlife;Bars;American (New)
6741,sou8ZMPc7VYMCVJ-kGiRJw,"""Ristorante-Pizzeria Acacia""",,"""Gartenstr. 23""",Ditzingen,BW,71254,48.8275420526,9.0687977895,4.5,3,Pizza;Italian;Restaurants
6742,L6-rMdUvJXGUzrNdhiNT6A,"""Babushka's Kitchen""",,"""6531 Brecksville Rd""",Independence,OH,44131,41.385197,-81.639656,3.5,21,Specialty Food;Restaurants;Food;Polish;Ethnic Food
6743,ldFrsUNIkDbSPYnspn8Pxg,"""Alfredos Fine Food""",,"""405 Jane Street""",Toronto,ON,M6S 3Z6,43.6584396,-79.4881468,1.0,7,Food;Grocery
6744,_UsAsuvgMCIoiutWDDma5A,"""NY Pizza Lovers""",,"""9619 N Hayden Rd""",Scottsdale,AZ,85258,33.5737714,-111.9054939,4.0,14,Restaurants;Pizza
6745,ux6ZekIlKJbJUKWRe7RjUQ,"""Jun's Korean Restaurant""",Spring Valley,"""10140 W Tropicana Ave, Ste 122""",Las Vegas,NV,89147,36.1004789,-115.31432120000001,4.0,60,Korean;Restaurants
6746,qoGrmKd53_c6PopLcFezug,"""Academy Cafe""",St. Lawrence,"""248 The Esplanade""",Toronto,ON,M5A 4J6,43.6500854492,-79.3635177612,4.0,6,Food;Coffee & Tea
6747,QaRXXPfmcLmrPmLB2DKO3A,"""Burger Joint""",,"""101 N 1st Ave, Ste 150""",Phoenix,AZ,85003,33.4494738995,-112.074914798,2.5,19,Restaurants;Food;Burgers
6748,jhru06vUIVpEPu-_ezj37Q,"""The Bier Haus""",,"""17962 Pearl Rd""",Strongsville,OH,44136,41.288885,-81.8351875,4.0,31,German;Food;Nightlife;Pubs;Beer;Wine & Spirits;Restaurants;Bars
6749,bjha6QWlaMfABads-FEu1Q,"""Kanda Sushi Bar""",Ville-Marie,"""537 Rue Sainte-Catherine Ouest""",Montreal,QC,H3B 1B2,45.5043479,-73.5686985,3.0,24,Sushi Bars;Restaurants;Japanese
6750,Atl8iOP1SVvt2sJ-Z3wfMQ,"""Luk's Soft Pretzels""",Eastside,"""2510 E Tropicana Ave, Ste 301""",Las Vegas,NV,89121,36.100361,-115.11631100000001,3.0,6,Pretzels;Food
6751,1cRvhC7shC6UneMqRYm4yg,"""Grange Vin et Bouffe""",Ville-Marie,"""120 Rue McGill""",Montréal,QC,H2Y 2E5,45.499574200000005,-73.555701,3.5,24,Tapas/Small Plates;Comfort Food;Wineries;Beer;Wine & Spirits;Restaurants;Arts & Entertainment;Food;French
6752,nuJbVf0KUcpMG3i3RtNd_A,"""Trifecta Grill""",,"""9931 Charlotte Hwy""",Fort Mill,SC,29707,35.0073302097,-80.8543936736,3.5,19,American (New);Bars;Restaurants;Sports Bars;Nightlife
6753,nGCKQlzat6nEKTImlpg_hg,"""Joy Fortune Chinese Cuisine""",,"""3453 Victoria Park Avenue""",Toronto,ON,M1W 2N6,43.7474725,-79.31169,3.0,15,Food;Restaurants;Beer;Wine & Spirits;Chinese
6754,9XtyBTgenMERfl4hDgnDwA,"""China Palace""",Maple Wood,"""1291 N Sherman Ave""",Madison,WI,53704,43.1137346,-89.3637978,4.0,3,Restaurants;Chinese
6755,V3tOTcWGMdrlLO00njOztA,"""Archtop Cafe""",,"""56 Queen Street N""",Bolton,ON,L7E 1B9,43.8805256,-79.7397455,4.0,4,Food;Coffee & Tea
6756,jo2jgyRzk37fnR91D8XbtA,"""Saigon 27""",Villeray-Saint-Michel-Parc-Extension,"""477 Boulevard Saint-Laurent""",Montréal,QC,H2P 2M9,45.5411566,-73.6384782,2.5,13,Asian Fusion;Restaurants;Vietnamese;Soup;Thai
6757,-2EAyppKR_2xuLyvJZEbRQ,"""Burrito Burrito""",Liberty Village,"""171 E Liberty Street, Unit 131""",Toronto,ON,M6K 3P6,43.63837,-79.4184338,2.5,18,Mexican;Tex-Mex;Restaurants
6758,BPErsIk55Zl_tsC2RFvU1Q,"""Hoops Sports Bar & Grill""",,"""29 Aventura Court""",Mississauga,ON,L5T 3A1,43.646246600000005,-79.7029285,3.5,4,Nightlife;Bars;American (Traditional);Restaurants;Sports Bars
6759,FVSbYgju9OtD62TFtSyomw,"""Chicago Bobs""",,"""16948 E Shea Blvd, Ste 101""",Fountain Hills,AZ,85268,33.5738374,-111.7142695,3.5,9,Hot Dogs;Restaurants
6760,Sd75ucXKoZUM2BEfBHFUOg,"""China Gourmet""",,"""3460 E Southern Ave, Ste 109""",Mesa,AZ,85204,33.39486287,-111.756035932,3.5,16,Restaurants;Chinese
6761,jY40NI_cGJp1OId4O9TWJw,"""Antar's Sports Bistro""",,"""699 S Mill Ave, Ste 201""",Tempe,AZ,85281,33.423729800000004,-111.9396558,2.5,20,Nightlife;Bars;American (New);Sports Bars;Restaurants
6762,7unmP4VSaGq3pCSAiL4VcQ,"""Monkland Grill""",Notre-Dame-de-Grâce,"""6151 Avenue Monkland""",Montréal,QC,H4B 1G3,45.4698126,-73.62831379999999,1.5,5,Restaurants;Greek
6763,jJRoJPnRJFvsjZ3Pylhx7Q,"""Bite Bar""",Downtown Core,"""199 Bay Street, Suite C-194""",Toronto,ON,M5J,43.6482347,-79.3795255,1.5,3,Food;Desserts
6764,hdnrqrYJE1RkoUH4MFq3Ag,"""Casey's Bar & Grill""",,"""200 Dundas Street E""",Toronto,ON,M5A 4R6,43.6573427,-79.3737463,3.5,18,Nightlife;Canadian (New);Bars;Restaurants
6765,7tAVbCxJC0HJRf9TsozzYw,"""Margarona Mexican Bar and Grill""",,"""1640 Sardis Rd N""",Charlotte,NC,28270,35.137404026700004,-80.73338859180001,2.5,5,Restaurants;Mexican
6766,KEaCHdsY7w7CBsZ6h2dLeQ,"""The Green Mango Noodle Hut""",,"""1109 S Braddock Ave""",Pittsburgh,PA,15218,40.4325714,-79.89372790000002,4.0,48,Thai;Restaurants
6767,okarXAwUQVdCXZPhjSHuuA,"""Jang Uh Plus""",,"""9625 Yonge Street, Unit J""",Richmond Hill,ON,L4C 5T2,43.86201,-79.4326758,3.0,3,Korean;Restaurants
6768,0hifnJw81xfr35g6eH8GRw,"""Hero Certified Burgers""",The Annex,"""55 Avenue Rd""",Toronto,ON,M5R 3L2,43.6711012,-79.39493259999999,3.5,11,Burgers;Restaurants
6769,v0YATh4rCiPlBpSyNmh3tQ,"""Umami""",,"""26 E University Dr""",Tempe,AZ,85281,33.422195,-111.93873870000002,4.0,89,Restaurants;Pizza;Ramen;Seafood;Asian Fusion;Japanese
6770,gGqppHYDpINGjRb8ru-dsA,"""Imperial Hawaiian Luau""",The Strip,"""Imperial Palace, 3535 Las Vegas Blvd S""",Las Vegas,NV,89136,36.11829,-115.17253500000001,2.0,4,Restaurants;Hawaiian;Arts & Entertainment;Performing Arts
6771,POzMNUmUWFNDinWrspiBEA,"""Poppy's Place""",,"""825 W Baseline Rd, Ste 1""",Tempe,AZ,85283,33.3771903,-111.9520135,3.0,44,Italian;Restaurants;Sandwiches;Pizza
